,nama,harga,deskripsi,berat,spesifikasi,kondisi,stok,dilihat,tertarik,terjual,rating,nama_toko,lokasi,kurir_pengiriman,tag,gambar,link
1785,AC Daikin FTV20CXV14 Standar Malaysia 0.75 PK - R32,3225000,"Wilayah DKI Jakarta Gratis OngkirHanya Invoice dikirim menggunakan Ekspedisi : JNE, Wahana, Tiki dllSpesifikasi Daikin FTV20CXV14 3/4 PK AC Split Standar Malaysia R-32Daya PK : 3/4 PKTipe Refrigrant : R-32Daya Listrik (Watt) : 590 WattKapasitas Pendinginan : 7000 BTU/hUkuran Pipa Cair &amp; Gas (Inch) : 1/4 3/8Berat Indoor + Outdoor : 27 KgGaransi Produk : 1 Tahun sparepart , 3 Tahun KompressorWarna : PutihDimensi (h x w x d) : 28 x 80 x 20 cm (Indoor) , 48 x 56 x 25 cm (Outdoor)Ada di Dalam Kotak : 1 Unit AC, 1 Remote, Kartu Garansi &amp; Buku PetunjukHarga yang tertera ""UNIT ONLY"" , TIDAK TERMASUK Ongkos Pasang, dan material (seperti Pipa, Kabel, dan Bracket Outdoor dll). Paket pemasangan dapat dipesan pada Link Terpisah. Pemasangan dilakukan H+1/H+2 dari pengiriman unit. Wilayah diluar DKI Jakarta dikenakan Ongkos Kirim. Untuk Ongkos Kirim dapat dipesan pada Link terpisah. Untuk Info lebih lanjut silahkan chat.",10,"{'brand': 'Daikin', 'jenis': 'Split', 'kapasitas': '3/4 pk'}",Baru,1,0,1,0,0.0,TDS AC Retail,Jakarta Barat,"SiCepat REG, Ambil Sendiri",,https://s1.bukalapak.com/img/14102102091/large/data.jpeg,https://www.bukalapak.com/p/elektronik/ac/2dxh0cj-jual-ac-daikin-ftv20cxv14-standar-malaysia-0-75-pk-r32
1786,AC DAIKIN 1 PK SPLIT TURBOLITE 25 BXV MALAYSIA unit only,3175000,"Harga yang tertera didalam produk,Pembelian UNIT INDOOR + OUTDOOR + remote &amp; Kartu Garansi ResmiMohon Tanyakan Ongkir Kepada Kami bisa menghubungi kami, melalui :Call (021)    2230    2065Call or Whats app 0812      8489     592JENIS FREON: R32UKURAN INDOOR: 30CM X 80CM X 20CMTENAGA LISTRIK: 780WATTKAPASITAS DINGIN: 9000BTUUKURAN PIPA &amp; GAS: 1/4 3/8KOMPRESSOR: LOW WATTGARANSI: KOMPRESSOR 3TAHUN + SPARE PART 1TAHUNBERAT: INDOOR 20KG + OUTDOOR 40KG",1000,"{'brand': 'Daikin', 'jenis': 'Split', 'kapasitas': '1pk'}",Baru,10,0,9,0,0.0,Jacob Elektronik,Jakarta Barat,"GO-SEND Instant, Kurir Pelapak, Grab Instant, JNE REG",,https://s3.bukalapak.com/img/39404741742/large/data.jpeg,https://www.bukalapak.com/p/elektronik/ac/2150dm0-jual-ac-daikin-1-pk-split-turbolite-25-bxv-malaysia-unit-only
1787,AC Daikin Malaysia 0.5pk FTV15BXV14,3150000,"Harap chat terlebih dahulu dengan pelapak. Barang hanya berupa Indoor dan Outdoornya saja.Untuk pembelian dengan menggunakan Grab dan Gojek hanya berupa invoice saja.Pengiriman barang akan dilakukan toko untuk menghemat biaya pengirimanPengiriman hanya dapat ke wilayah BSD, Depok, Jakarta dan Tangerang SelatanDapat melakukan request pemasangan ACFree Ongkir : Ciputat, Depok dan beberapa wilayah di Jakarta Selatan.Spesifikasi Barang :Warna : PutihKapasitas : 5000 BTU/hDaya Listrik : 380 WattDimensi (indoor) : (288 x 800 x 206)mm",100,"{'brand': 'Daikin', 'jenis': 'Split', 'kapasitas': '1/2 pk'}",Baru,4,0,2,1,5.0,Top Jaya Elektronik,Tangerang Selatan,"J&T REG, Grab Instant, Grab Same Day, GO-SEND Same Day, GO-SEND Instant, SiCepat REG, SiCepat BEST, Lion Parcel ONEPACK, Lion Parcel REGPACK",,https://s3.bukalapak.com/img/8672170907/large/AC_Daikin_Malaysia_05pk_FTV15BXV14.jpg,https://www.bukalapak.com/p/elektronik/ac/zmn8re-jual-ac-daikin-malaysia-0-5pk-ftv15bxv14
1788,Ac daikin 0.5pk FTV15BXV14 unit only,3150000,"DAIKIN AC Standard Malaysia 1/2 PK R32 RV + FTV15BXV14 ( Unit Only )AC Daikin tipe low watt ini diproduksi dan diimpor dari Malaysia. Harga AC Daikin ini memiliki harga yang kompetitif dan memiliki desain yang simpel/sederhana. Desain panel datar canggih dan stylish AC Daikin ini cocok untuk setiap kamar dan ruangan lain dalam rumah yang akan membuat interior ruangan tersebut menjadi lebih stylish.Perpaduan ideal gaya dan fungsi. Pembersihan yang lebih mudah hanya dengan menyeka panel. Hal ini memastikan AC selalu tampak baru setiap saat.Remot Ringkas &amp; Mudah DigunakanLayar LCD 40mm yang menonjol.Tampilan jam waktu nyata.Tombol khusus untuk fungsi Hening dan Turbo.Jika listrik padam selama pengoperasian, unit akan restart secara otomatis dalam 64 pola waktu pemulihan yang berbeda (dalam 180 detik sampai 244 detik) dan unit tersebut akan beroperasi berdasarkan pengaturan sebelumnya (mode pengoperasian, pengaturan suhu dan kecepatan kipas). Hal ini memastikan bahwa AC di gedung yang sama melanjutkan kembali secara acak daripada semua unit melanjutkan pada waktu yang sama, mencegah lonjakan listrik setelah pemadaman.Sampai dengan lima kecepatan kipas yang dapat dipilih, pengguna diberi lebih banyak pilihan. Dengan memilih mode Hening, tingkat tekanan suara berkurang menjadi 25 dBA yang tidak mengganggu.Mode TurboKetika Mode Turbo diaktifkan maka AC akan mempercepat pendinginan Maksimal dalam waktu 20 Menit. Fungsi ini mengatur pencapaian suhu lebih cepat. Jika mode TURBO dan SLEEP diaktifkan bersamaan, penghitung waktu mode SLEEP harus diatur ulang, ia akan melanjutkan setelah fungsi TURBO dianonaktifkan.Dimensi Outdoor Lebih Kecilhanya membutuhkan 566x256mm lebar lantai untuk pemasangan outdoor     Detail:- Kapasitas 5000 Btu/h- refrigerant R-32- Konsumsi Daya 380 Watt- Dimensi Indoor 288x800x206 - Dimensi Outdoor 485x566x256- Berat Indoor 7.5 kg- Berat Outdoor 19 kg- Garansi Kompresor 3 Tahun",1000,"{'brand': 'Daikin', 'jenis': 'Split', 'kapasitas': '1/2 pk'}",Baru,10,0,1,0,0.0,Richie Elektronik,Tangerang,"SiCepat REG, SiCepat BEST, J&T REG, GO-SEND Same Day, GO-SEND Instant, Grab Instant, Grab Same Day, JNE REG",,https://s1.bukalapak.com/img/13689519651/large/data.png,https://www.bukalapak.com/p/elektronik/ac/2hmtf83-jual-ac-daikin-0-5pk-ftv15bxv14-unit-only
1789,Daikin AC 3 4 PK Standar Malaysia FTV-20AXV14,3150000,"Note: Harga hanya berlaku utk wilayah JadetabekTidak termasuk Pipa dan Ongkos PasangProduk SKU FTV20AXV14Warna PutihDaya Listrik (Watt) 580 WattDimensi (l x w x h) 28 x 80 x 28 cmBerat 8 KgGaransi Produk :	Garansi 1thn Spare part dan 3thn KompressorDaya PK 3/4 PKKapasitas Pendinginan 7000 BTU/hUkuran Pipa Cair &amp; Gas (Inch) 1/4 3/8Dimensi Outdoor (l x w x h) 30 x 56 x 46 cmBerat Outdoor 22 KgTipe Kompressor Low WattTipe Refrigrant R-32Jasa Pasang AC 1/2- 1 PK Rp 500.000Termasuk : Breket + Pipa AC 4m + Kabel Listrik 4m + Selang Air 4m + duct tapeKelebihan pipa dihitung Rp 60.000/mJasa Pasang AC 1,5 Pk - 2 PK Rp 700.000Termasuk : Breket + Pipa AC 4m + Kabel Listrik 4m + Selang Air 4m + duet tapeKelebihan pipa dihitung Rp 80.000/mSetelah melakukan pembayaran, kami akan menjadwalkan kedatangan teknisi dalam 2 hari (hari kerja, tidak termasuk hari sabtu, minggu atau tanggal merah)Untuk info lebih lengkap dapat menghubungi kami",1000,"{'brand': 'Daikin', 'jenis': 'Split', 'kapasitas': '3/4 pk'}",Baru,6,0,7,0,0.0,Ok One Shop,Jakarta Pusat,"J&T REG, GO-SEND Instant, Grab Instant, JNE REG, JNE Trucking",,https://s1.bukalapak.com/img/1090219702/large/Daikin_AC_34_PK_Standar__Malaysia__FTV_20AXV14.jpg,https://www.bukalapak.com/p/elektronik/ac/dlwgvl-jual-daikin-ac-3-4-pk-standar-malaysia-ftv-20axv14
1790,Daikin AC 3 4 PK Standar Malaysia FTV-20AXV14,3150000,"Note: Harga hanya berlaku utk wilayah JadetabekTidak termasuk Pipa dan Ongkos PasangProduk SKU FTV20AXV14Warna PutihDaya Listrik (Watt) 580 WattDimensi (l x w x h) 28 x 80 x 28 cmBerat 8 KgGaransi Produk :	Garansi 1thn Spare part dan 3thn KompressorDaya PK 3/4 PKKapasitas Pendinginan 7000 BTU/hUkuran Pipa Cair &amp; Gas (Inch) 1/4 3/8Dimensi Outdoor (l x w x h) 30 x 56 x 46 cmBerat Outdoor 22 KgTipe Kompressor Low WattTipe Refrigrant R-32Jasa Pasang AC 1/2- 1 PK Rp 500.000Termasuk : Breket + Pipa AC 4m + Kabel Listrik 4m + Selang Air 4m + duct tapeKelebihan pipa dihitung Rp 60.000/mJasa Pasang AC 1,5 Pk - 2 PK Rp 700.000Termasuk : Breket + Pipa AC 4m + Kabel Listrik 4m + Selang Air 4m + duet tapeKelebihan pipa dihitung Rp 80.000/mSetelah melakukan pembayaran, kami akan menjadwalkan kedatangan teknisi dalam 2 hari (hari kerja, tidak termasuk hari sabtu, minggu atau tanggal merah)Untuk info lebih lengkap dapat menghubungi kami",1000,"{'brand': 'Daikin', 'jenis': 'Split', 'kapasitas': '3/4 pk'}",Baru,6,0,7,0,0.0,Ok One Shop,Jakarta Pusat,"J&T REG, GO-SEND Instant, Grab Instant, JNE REG, JNE Trucking",,https://s1.bukalapak.com/img/1090219702/large/Daikin_AC_34_PK_Standar__Malaysia__FTV_20AXV14.jpg,https://www.bukalapak.com/p/elektronik/ac/dlwgvl-jual-daikin-ac-3-4-pk-standar-malaysia-ftv-20axv14
1791,DAIKIN AC 0.75 PK SPLIT R32 TURBO LITE LOW Watt Putih - FTV20CXV14,3139000,"Deskripsi DAIKIN AC 3/4PK SPLIT R32 TURBO LITE LOW Watt Putih- FTV20CXV14Pengiriman di jakarta bisa pilih gojek / grab instant atau ambil sendiriPengiriman di luar jakarta bs pilih JNE / si cepat . Pemasangan hanya bisa di JABODETABEKUntuk Pemasangan akan dijadwalin teknisi sesudah barang sampai di tujuanMau tanya lebih jelas bisa hubungin kami di [021-6280469-70] senin- jumat di jam 10.00-17.00 sabtu jam 10.00-13.00VARIAN :UNIT ONLY :https://www.bukalapak.com/p/elektronik/ac/3g79nxi-jual-daikin-ac-0-75-pk-split-r32-turbo-lite-low-watt-putih-ftv20cxv14PEMASANGAN DENGAN PIPA 3 METER/BRACKET/KABEL [BONUS VAKUM] :https://www.bukalapak.com/p/elektronik/ac/3g7a22o-jual-daikin-ac-0-75-pk-split-r32-turbo-lite-low-watt-putih-ftv20cxv14-pemasangan-dengan-pipa-3-meter-bracket-kabel-bonus-vakumPEMASANGAN DENGAN PIPA 5 METER/BRACKET/KABEL [BONUS VAKUM] :https://www.bukalapak.com/p/elektronik/ac/3g7ac7o-jual-daikin-ac-0-75-pk-split-r32-turbo-lite-low-watt-putih-ftv20cxv14-pemasangan-dengan-pipa-5-meter-bracket-kabel-bonus-vakumFitur Keunggulan Produk7000 Btu/h - Bisa mendinginkan ruangan sampai 13m2.Garansi 1 Tahun Sparepart, 3 Tahun Kompresor.Mulai Ulang Otomatis - AC akan mengingat pengaturan mode operasi, dan secara otomatis kembali ke pengaturan tersebut ketika listrik kembali menyala.Mode Powerful - Fungsi ini nyaman untuk meningkatkan pendinginan kinerja dalam waktu 20 menit.R32 - Refrigeran ramah lingkungan dengan nol ODP (Ozone Depletion Potential) dan lebih cepat dingin.",21000,"{'brand': 'Daikin', 'jenis': 'Split', 'kapasitas': '3/4 pk'}",Baru,100,0,0,0,0.0,Starlyn,Jakarta Barat,"SiCepat REG, GO-SEND Instant, Grab Instant, JNE REG, Ambil Sendiri",,https://s0.bukalapak.com/img/54441823332/large/data.jpeg,https://www.bukalapak.com/p/elektronik/ac/3g79nxi-jual-daikin-ac-0-75-pk-split-r32-turbo-lite-low-watt-putih-ftv20cxv14
1792,Ac Daikin 0.5pk type FTV15CXV14 R.32,3129000,"Ac Daikin 0.5pk type FTV15CXV14  R.32Detail Produk1/2 PK Low Watt R-32370 WattGaransi 1 Tahun SparepartGaransi 3 Tahun KompressorWarna PutihDesain panel datar stylish menghasilkan kesederhanaan dan kecanggihan yang meningkatkan setiap ruang interior. Semua model 2,5-6,0 kW mengutamakan fitur desain panel datar ramping, halus, terpadu di setiap kamar di rumah.Dengan desain panel datar canggih dan bergaya dan peringkat tertinggi efisiensi energi untuk non-inverter jenis AC di kelasnya. Dilengkapin dengan High QualitySertifikasi bintang 4 dan SKEM (Standar Kinerja Energi Minimum) yang menyatakan efisiensi energi dari pemerintah.Refrigeran ramah lingkungan dengan nol ODP (Ozone Depletion Potential) dan lebih cepat dingin.AC akan mengingat pengaturan mode operasi (pendinginan, kering, dan kipas saja), aliran udara, suhu, dll.,dan secara otomatis kembali ke pengaturan tersebut ketika listrik menyala setelah padam.Desain, Fitur dan Spec dapat berubah sewaktu-waktu tanpa pemberitahuan awal.See our profil in facebook:AcMurah Harga Pabrik. Sms hanya dilayani by WA harap maklum. Makasih Bukalapak",11000,"{'brand': 'Daikin', 'jenis': 'Split', 'kapasitas': '1/2 pk'}",Baru,7,0,1,0,0.0,CV Grand ac,Kab. Tangerang,"SiCepat REG, SiCepat BEST, SiCepat HALU, J&T REG, Lion Parcel REGPACK, NINJA REG, GO-SEND Same Day, GO-SEND Instant, Grab Instant, Grab Same Day, Wahana Tarif Normal, JNE REG, JNE Trucking, TIKI Reg, Pos Kilat Khusus",,https://s1.bukalapak.com/img/13062315802/large/data.jpeg,https://www.bukalapak.com/p/elektronik/ac/34rbx7y-jual-ac-daikin-0-5pk-type-ftv15cxv14-r-32
1793,OK ABIZ AC DAIKIN SECOND 1PK R32 DELUXE PLUS PASANG MURCE,3128500,"Mesin halus, ampere normal, belum pernah las lasan, masih orisinilan bawaan pabrik, freon full tinggal pasangKelengkapan : bracket outdoor, bracket indoor , remote ori Material bahan yg akan didapatkan :*pipa freon saeki/hoda 3m*kabel 3x1.5mm 4m*Daktape lem 1 roll*selang air 3m*Dinabolt 1 setgratis vacum installasi.. Yg berminat boleh silahkan langsung japriSKU : 3131/1104304875735007232/55",500,{},Baru,2,0,0,0,0.0,INDAH PRAMESTI Store,Jakarta Selatan,"JNE REG, Wahana Tarif Normal",,https://s2.bukalapak.com/img/20574749742/large/data.jpeg,https://www.bukalapak.com/p/elektronik/elektronik-lainnya/3pf0c6h-jual-ok-abiz-ac-daikin-second-1pk-r32-deluxe-plus-pasang-murce
1794,OK ABIZ AC DAIKIN SECOND 1PK R32 DELUXE PLUS PASANG MURCE,3128500,"Mesin halus, ampere normal, belum pernah las lasan, masih orisinilan bawaan pabrik, freon full tinggal pasangKelengkapan : bracket outdoor, bracket indoor , remote ori Material bahan yg akan didapatkan :*pipa freon saeki/hoda 3m*kabel 3x1.5mm 4m*Daktape lem 1 roll*selang air 3m*Dinabolt 1 setgratis vacum installasi.. Yg berminat boleh silahkan langsung japriSKU : 3131/1104304875735007232/55",500,{},Baru,2,0,0,0,0.0,INDAH PRAMESTI Store,Jakarta Selatan,"JNE REG, Wahana Tarif Normal",,https://s2.bukalapak.com/img/20574749742/large/data.jpeg,https://www.bukalapak.com/p/elektronik/elektronik-lainnya/3pf0c6h-jual-ok-abiz-ac-daikin-second-1pk-r32-deluxe-plus-pasang-murce
1795,AC DAIKIN STANDAR MALAYSIA 1PK FTP 25AV14,3100000,"Unit Only R32( Indoor, outdoor, remot, dan kartu garansi )Konsumsi Daya = 780 WattFree kirim jakarta ( DILUAR DKI JAKARTA HUBUNGI KAMI )Garansi Resmi DAIKIN, Kompresor 3 Tahun , Sparepart 1 TahunCATATAN :HATI HATI PENIPUAN YG MENGATASNAMAKAN SUMBER JAYA MANDIRI ACABAIKAN KOMENTAR2 PENIPUAN MENGENAI PROGRAM CICILAN DENGAN PEMBAYARAN DI LUAR DAN KAMI TIDAK BERTANGGUNG JAWAB SEMUA TRANSAKSI AC PEMBAYARAN LGSG VIA BUKAN KE REKENING AN PRIBADIPENGIRIMAN SENIN SD SABTU (Tidak termasuk tanggal merah)PALING LAMA 2 HARI KERJA DARI TGGL TRANSAKSIJIKA TRANSAKSI MASUK SAAT TEKNISI / BAG PENGIRIMAN KAMI ADA YG STANDBY BISA LANGSUNG DIKIRIM DI HARI YG SAMAUntuk Harga Pemasangan di Apartemen, Gedung, Rumah Susun, Kantor, Harap Konfirmasi Kepada Kami Terlebih DahuluCATATAN LAPAK KAMI :1. Untuk tangga ( alat sejenisnya ) harus disiapkan dari pihak konsumen untuk pasang AC nya2. Kami menerima pemasangan AC di apartemen, gedung, rumah susun, kantor dengan adanya penambahan biayaKELEBIHAN MENGGUNAKAN JASA PEMASANGAN AC DI TEMPAT KAMI :1. Teknisi sendiri ( bukan teknisi freelance )2. Teknisi kami sudah bersertifikat 3. Kami memakai pipa dengan ketebalan 0.70mm ( lebih tebal dari yang ada di pasaran ) pipa merk DANKO 4. Kami memberikan garansi pipa 1 tahun5. Setiap pemasangan AC dari kami sudah termasuk Vacum",25000,"{'brand': 'Daikin', 'jenis': 'Split', 'kapasitas': '1pk'}",Baru,2,0,49,6,5.0,SUMBER JAYA MANDIRI AC,Jakarta Selatan,"JNE REG, Ambil Sendiri",,https://s1.bukalapak.com/img/60436525791/large/data.jpeg,https://www.bukalapak.com/p/elektronik/ac/302cvlk-jual-ac-daikin-standar-malaysia-1pk-ftp-25av14
1796,AC Daikin FTV15CXV14 Standar Malaysia 0.5 PK - R32,3100000,"Wilayah DKI Jakarta Gratis OngkirHanya Invoice dikirim menggunakan Ekspedisi : JNE, Wahana, Tiki dllSpesifikasi AC Daikin FTV15CXV14 + RV15BCXV14 (Kapasitas 1/2 PK)Daya Listrik : 380 WattKapasitas : 5.000 Btu/hIndoor unitDimensi (HxWxD) : 288 x 800 x 206 mmOutdoor unit Dimensi (HxWxD) : 485 x 566 x 256 mmUkuran pipa Cair &amp; Gas : 1/4"" x 3/8""Maksimal panjang pipa : 15 mMaksimal tinggi pipa : 8 mHarga yang tertera ""UNIT ONLY"" , TIDAK TERMASUK Ongkos Pasang, dan material (seperti Pipa, Kabel, dan Bracket Outdoor dll). Paket pemasangan dapat dipesan pada Link Terpisah. Pemasangan dilakukan H+1/H+2 dari pengiriman unit. Wilayah diluar DKI Jakarta dikenakan Ongkos Kirim. Untuk Ongkos Kirim dapat dipesan pada Link terpisah. Untuk Info lebih lanjut silahkan chat.",10,"{'brand': 'Daikin', 'jenis': 'Split', 'kapasitas': '1/2 pk'}",Baru,1,0,6,1,5.0,TDS AC Retail,Jakarta Barat,"SiCepat REG, Ambil Sendiri",,https://s1.bukalapak.com/img/67146991091/large/data.jpeg,https://www.bukalapak.com/p/elektronik/ac/2dxft09-jual-ac-daikin-ftv15cxv14-standar-malaysia-0-5-pk-r32
1797,AC Daikin 075 pk FTE 20 AXV Malaysia,3049000,"DeskripsiDAIKIN AC Standard Malaysia 3/4 PK - R32 - RV + FTV20BXV14 [INDOOR + OUTDOOR UNIT ONLY]Panel Datar StylishPerpaduan ideal gaya dan fungsi. Pembersihan yang lebih mudah hanya dengan menyeka panel. Hal ini memastikan AC selalu tampak baru setiap saat.Sleep ModeOnce activated, the sleep mode ensures a comfortable environment to sleep in peace. Setting the temperature will increase gradually in accordance with normal sleep patterns of temperature.Remot Ringkas &amp; Mudah DigunakanLayar LCD 40mm yang menonjol.Tampilan jam waktu nyata.Tombol khusus untuk fungsi Hening dan Turbo.Restart Acak Otomatis dengan Memori Kondisi TerakhirJika listrik padam selama pengoperasian, unit akan restart secara otomatis dalam 64 pola waktu pemulihan yang berbeda (dalam 180 detik sampai 244 detik) dan unit tersebut akan beroperasi berdasarkan pengaturan sebelumnya (mode pengoperasian, pengaturan suhu dan kecepatan kipas). Hal ini memastikan bahwa AC di gedung yang sama melanjutkan kembali secara acak daripada semua unit melanjutkan pada waktu yang sama, mencegah lonjakan listrik setelah pemadaman.Tingkat suara lebih rendahSampai dengan lima kecepatan kipas yang dapat dipilih, pengguna diberi lebih banyak pilihan. Dengan memilih mode Hening, tingkat tekanan suara berkurang menjadi 25 dBA yang tidak mengganggu.Mode TurboKetika Mode Turbo diaktifkan maka AC akan mempercepat pendinginan Maksimal dalam waktu 20 Menit. Fungsi ini mengatur pencapaian suhu lebih cepat. Jika mode TURBO dan SLEEP diaktifkan bersamaan, penghitung waktu mode SLEEP harus diatur ulang, ia akan melanjutkan setelah fungsi TURBO dianonaktifkan.Dimensi Outdoor Lebih KecilMenghemat ruang, hanya membutuhkan 566x256mm lebar lantai untuk pemasangan outdoor Detail: - AC Split - Kapasitas pendinginan 3/4 PK - Daya 580 watt - Menggunakan freon yang cepat dingin dan ramah lingkungan - Tingkat Kecepatan R 32 - Dimensi Indoor 288x800x206 - Dimensi Outdoor 486x566x256",1000,{},Baru,9,0,0,1,0.0,Jacob Elektronik,Jakarta Barat,"GO-SEND Instant, Kurir Pelapak, Grab Instant, JNE REG",,https://s2.bukalapak.com/img/7224587642/large/daikin.jpg,https://www.bukalapak.com/p/elektronik/elektronik-lainnya/gncw6z-jual-ac-daikin-075-pk-fte-20-axv-malaysia
1798,DAIKIN AC 0.5 PK SPLIT R32 TURBO LITE LOW Watt Putih - FTV15CXV14,3034000,"Deskripsi DAIKIN AC 1/2PK SPLIT R32 TURBO LITE LOW Watt Putih- FTV15CXV14VARIAN :UNIT ONLY :https://www.bukalapak.com/p/elektronik/ac/3g460o9-jual-daikin-ac-0-5-pk-split-r32-turbo-lite-low-watt-putih-ftv15cxv14PEMASANGAN DENGAN PIPA 3 METER/BRACKET/KABEL [BONUS VAKUM] :https://www.bukalapak.com/p/elektronik/ac/3g49qpl-jual-daikin-ac-0-5-pk-split-r32-turbo-lite-low-watt-putih-ftv15cxv14-pemasangan-dengan-pipa-3-meter-bracket-kabel-bonus-vakumPEMASANGAN DENGAN PIPA 5 METER/BRACKET/KABEL [BONUS VAKUM] :https://www.bukalapak.com/p/elektronik/ac/3g49hho-jual-daikin-ac-0-5-pk-split-r32-turbo-lite-low-watt-putih-ftv15cxv14-pemasangan-dengan-pipa-5-meter-bracket-kabel-bonus-vakumWarna PutihKapasitas Pendingin 0.5 PKKonsumsi Daya 380 WattUkuran Pipa 1/4"" / 3/8""Dimensi Unit (Indoor) (H x W x D) 288 x 200 x 206 mmDimensi Unit (Outdoor) (H x W x D) 485 x 566 x 256 mmGaransi Daikin 1 Tahun",21000,"{'brand': 'Daikin', 'jenis': 'Split', 'kapasitas': '1/2 pk'}",Baru,100,0,0,0,0.0,Starlyn,Jakarta Barat,"SiCepat REG, GO-SEND Instant, Grab Instant, JNE REG, Ambil Sendiri",,https://s0.bukalapak.com/img/08784541332/large/data.jpeg,https://www.bukalapak.com/p/elektronik/ac/3g460o9-jual-daikin-ac-0-5-pk-split-r32-turbo-lite-low-watt-putih-ftv15cxv14
1799,NEW AC Daikin 1 PK - FTP25AV14 Standar Malaysia  R32.,3000000,"HARAP DIBACA, PENTING!!!Wilayah DKI Jakarta GRATIS ONGKIR. Hanya invoice yg dikirim menggunakan Ekspedisi : Anteraja, Si cepat, JNE, Wahana, Tiki, J&amp;T, Dll. Spesifikasi AC Daikin BREEZE Standar Malaysia Non Inverter STP25AV14 ( FTP25AV14 + RP25AV14 ) Kapasitas AC : 1 PKTipe Refrigerant : R-32Daya Listrik (Watt) : 780 WattKapasitas Pendinginan : 9.000 BTU/hDiameter Pipa Refrigerant : 1/4"" x 3/8""Berat Indoor + Outdoor : 30.5 KgGaransi Produk : 1 Tahun Sparepart, 3 Tahun KompressorWarna : PutihDimensi (h x w x d) : 28 x 73 x 21 cm (Indoor) , 48 x 56 x 25 cm (Outdoor)Panjang Pipa Maksimum : 20 m.Ketinggian Maksimum Pipa : 12 m.Ada di Dalam Kotak : 1 Unit AC, 1 Remote, &amp; Buku Petunjuk.Kartu Garansi Ada Dibelakang Surat Jalan Pada Saat Pengiriman Unit AC.Harga yang tertera ""UNIT ONLY"" , TIDAK TERMASUK Ongkos Pasang, dan material ( Seperti Pipa, Kabel, dan Bracket Outdoor Dll ). Paket pemasangan dapat dipesan pada Link Terpisah. Pemasangan dilakukan H+1/H+2 dari pengiriman unit. Wilayah diluar DKI Jakarta dikenakan Ongkos Kirim. Ada Di Link Terpisah. Mohon konsultasi terlebih dahulu mengenai kapasitas AC terkait ruangan yg ingin dipasang. (Untuk menghindari kesalahan kapasitas) Mohon ditanyakan kapasitas..Membeli = setuju dengan ketentuanInfo lebih lanjut :Telepon : 021- atau 021-WA : 0895358593002",10,"{'brand': 'Daikin', 'jenis': 'Split', 'kapasitas': '1pk'}",Baru,1,0,5,2,5.0,TDS AC Retail,Jakarta Barat,"SiCepat REG, Ambil Sendiri",,https://s1.bukalapak.com/img/63895572602/large/data.jpeg,https://www.bukalapak.com/p/elektronik/ac/33xwg6g-jual-new-ac-daikin-1-pk-ftp25av14-standar-malaysia-r32
1800,AC DAIKIN FTV15BXV14 Standard,2999000,Spesifikasi AC Daikin FTV15BKV14 + RV15BKV14 (Kapasitas 1/2 PK)Daya Listrik : 380 WattKapasitas : 5.000 Btu/hIndoor unitDimensi (HxWxD) : 288 x 800 x 206 mmOutdoor unit Dimensi (HxWxD) : 485 x 566 x 256 mm,30000,"{'brand': 'Daikin', 'jenis': 'Split', 'kapasitas': '1.5 pk'}",Baru,1,0,3,0,0.0,Selalu Bahagia,Bandung,"GO-SEND Instant, Grab Instant, JNE REG, Ambil Sendiri",,https://s3.bukalapak.com/img/3860713927/large/ac_daikin.jpg,https://www.bukalapak.com/p/elektronik/ac/1bctsms-jual-ac-daikin-ftv15bxv14-standard
1801,Daikin FTP25AV14 AC Split Breeze Series 1PK,2998000,"BREEZESeri Breeze memberi anda keseimbangan sempurna antara efisiensi energi, kemudahan penggunaan dan produk yang ramah lingkungan. Menawarkan keuntungan yang berbeda secara keseluruhan. Memberikan kenyamanan dan ketenangan pikiran. AC dengan desain yang kompak, ringan, dapat di operasikan dan dengan mudah dengan fitur-fitur yang ada. Selain itu instalasinya juga mudah.KENYAMANANFILTER SARANETKISI-KISI BERSUDUT LEBAREFISIENSI ENERGIPERFORMA EFISIENSI (0,5 - 1PK)REFRIGERAN TERBARU R32DAYA TAHANTEGANGAN RENDAHKEMUDAHANSELF DIAGNOSISAUTO RESTART",50000,"{'brand': 'Daikin', 'jenis': 'Split', 'kapasitas': '1pk'}",Baru,5,0,0,0,0.0,UFO elektronika,Surabaya,"Wahana Tarif Normal, JNE REG, JNE Trucking, TIKI Reg, Pos Kilat Khusus, Ambil Sendiri, Grab Instant, Grab Same Day",,https://s1.bukalapak.com/img/66010490922/large/data.jpeg,https://www.bukalapak.com/p/elektronik/ac/3ejw6qq-jual-daikin-ftp25av14-ac-split-breeze-series-1pk
