,nama,harga,deskripsi,berat,spesifikasi,kondisi,stok,dilihat,tertarik,terjual,rating,nama_toko,lokasi,kurir_pengiriman,tag,gambar,link
822,DISKON 160 LED Video Light for Camera DV Camcorder Canon Nikon Sony H,376500,"Mohon Kerja Samanya Untuk ber ""Diskusi Produk"" sebelum anda pesan !!! Untuk memastikan ukuran, warna dan jumlah pesanan Anda tersedia..DISKON BESAR. Spesifikasi :Compatible Devices Panasonic D Series D16S, D28S, D54S)Sony FM Series (FM50, FM55H, FM500H,QM71D, QM91D)F Series (F550, F570, F960, F970), FV Series FV50, FV70, FV90) FH Series(FH50, FH60, FH70, FH90, FH100)Sony FP Series (FP50, FP70, FP90)And AA BatteryOthers Color Temperature: 5400K(3200K/filter) averageLED quantity: 160 piecesInput: DC 7.2V-8.4VPower: 9.6WIllumination : Distance Lux 1m 900 lux 2m 240 lux 3m 120 lux 4m 70 lux 5m 40 lux PackageFilter x3 (Soften Diffuser, Yellow Filter, Pink Filter)--------------------------Package ContentsBarang-barang yang Anda dapat dalam kotak produk:1 x 160 LED Video Light1 x Battery adapter ( wadah / tempat batere )3 x Filter1 x User ManualLED Video Light berfungsi untuk menerangi objek yang Anda rekam. Memiliki 1 diffuser dan 2 buah filter. Salah satu filter berfungsi untuk mengurangi color temperatur ke 3200K. Video light ini dapat digunakan untuk berbagai jenis kamera Canon, Nikon, dll.FeaturesBright LEDLED Video Light ini dilengkapi dengan 160 buah LED. Cahaya yang dihasilkan masing-masing LED ini sangat terang dan seimbang.Filter and Diffuser IncludedAnda juga mendapatkan 1 buah diffuser dan 2 buah filter. Salah satu filternya adalah filter kuning untuk menurunkan color temperature ke 3200K.CompatibilityDengan hot shoe Anda dapat menaruh video light ini ke berbagai macam kamera seperti kamera Canon, Nikon, Sony, dll.",400,"{'brand': 'Lainnya', 'type': 'Lainnya'}",Baru,50,0,0,0,0.0,Aishapay Olstore,Jakarta Pusat,"JNE REG, JNE YES",,https://s3.bukalapak.com/img/3433353944/large/aHR0cHM6Ly9lY3M3LnRva29wZWRpYS5uZXQvaW1nL2NhY2hlLzcwMC9wcm9k.jpg,https://www.bukalapak.com/p/kamera/perlengkapan-studio/y5d0bb-jual-diskon-160-led-video-light-for-camera-dv-camcorder-canon-nikon-sony-h
823,DISKON 160 LED Video Light for Camera DV Camcorder Canon Nikon Sony H,376500,"Mohon Kerja Samanya Untuk ber ""Diskusi Produk"" sebelum anda pesan !!! Untuk memastikan ukuran, warna dan jumlah pesanan Anda tersedia..DISKON BESAR. Spesifikasi :Compatible Devices Panasonic D Series D16S, D28S, D54S)Sony FM Series (FM50, FM55H, FM500H,QM71D, QM91D)F Series (F550, F570, F960, F970), FV Series FV50, FV70, FV90) FH Series(FH50, FH60, FH70, FH90, FH100)Sony FP Series (FP50, FP70, FP90)And AA BatteryOthers Color Temperature: 5400K(3200K/filter) averageLED quantity: 160 piecesInput: DC 7.2V-8.4VPower: 9.6WIllumination : Distance Lux 1m 900 lux 2m 240 lux 3m 120 lux 4m 70 lux 5m 40 lux PackageFilter x3 (Soften Diffuser, Yellow Filter, Pink Filter)--------------------------Package ContentsBarang-barang yang Anda dapat dalam kotak produk:1 x 160 LED Video Light1 x Battery adapter ( wadah / tempat batere )3 x Filter1 x User ManualLED Video Light berfungsi untuk menerangi objek yang Anda rekam. Memiliki 1 diffuser dan 2 buah filter. Salah satu filter berfungsi untuk mengurangi color temperatur ke 3200K. Video light ini dapat digunakan untuk berbagai jenis kamera Canon, Nikon, dll.FeaturesBright LEDLED Video Light ini dilengkapi dengan 160 buah LED. Cahaya yang dihasilkan masing-masing LED ini sangat terang dan seimbang.Filter and Diffuser IncludedAnda juga mendapatkan 1 buah diffuser dan 2 buah filter. Salah satu filternya adalah filter kuning untuk menurunkan color temperature ke 3200K.CompatibilityDengan hot shoe Anda dapat menaruh video light ini ke berbagai macam kamera seperti kamera Canon, Nikon, Sony, dll.",400,"{'brand': 'Lainnya', 'type': 'Lainnya'}",Baru,50,0,0,0,0.0,Aishapay Olstore,Jakarta Pusat,"JNE REG, JNE YES",,https://s3.bukalapak.com/img/3433353944/large/aHR0cHM6Ly9lY3M3LnRva29wZWRpYS5uZXQvaW1nL2NhY2hlLzcwMC9wcm9k.jpg,https://www.bukalapak.com/p/kamera/perlengkapan-studio/y5d0bb-jual-diskon-160-led-video-light-for-camera-dv-camcorder-canon-nikon-sony-h
824,Hand Grip LB-EOS M Quick Release L-Bracket & Camera Grip Custom for Kamera Mirrorless Canon EOS M M10 & M100 - Black,376000,"Hand Grip ini berfungsi membuat handling kamera EOS M / EOS M 10 anda menjadi lebih mantap. Jari Tangan anda mendapatkan posisi layaknya grip kamera DSLR, membuat sesi foto anda jauh lebih cepat dan nyaman.Feature :Quick release L-bracket &amp; camera grip custom for Canon EOS M camera, Arca-Swiss stardard,compatible with RRS lever-release clamp.Special design, easy to grip the EOS M / EOS M10 /M100 camera body, the base plate will not block battery door opening.With AS interface, compatible with Arca Swiss, RRS, kirk, Wimberley, Markins, Sunwayfoto, Benro, Suri, Fotopro ball head of AS standard interfaces.Very smooth surface, scratch resistant.Compability : EOS M, EOS M10 dan EOS M100 saja, model lain tidak compatible",300,{},Baru,10,0,8,0,0.0,PUSAT PHOTOGRAPHY,Bekasi,JNE REG,,https://s0.bukalapak.com/img/58829567141/large/data.png,https://www.bukalapak.com/p/kamera/aksesoris-kamera/aksesoris-lainnya-896/2a7yqvz-jual-hand-grip-lb-eos-m-quick-release-l-bracket-camera-grip-custom-for-kamera-mirrorless-canon-eos-m-m10-m100-black
825,"Lcd camera dslr canon eos 400d, rebel XTi, eos kiss digital X",375000,"Lcd camera dslr canon eos 400d, rebel XTi, eos kiss digital XGaransi 6bulan tukar baru barang yang sama bukan kembali uangSyarat Claim Garansi:Segel kami wajib ada utuh dan tidak rusakLcd tidak pecah / retak / bocorLcd bukan bekas kena air / terbakarFlex lcd tidak sobekTidak terdapat unsur paksa untuk membongkar / modifikasi lcd dari backlight maupun touchscreen (jika lcd yang dibeli termasuk backlight dan touchscren)Wajib melampirkan bukti nomer transaksi pembelian barang di BukalapakNB: jika ada hal lain yang perlu ditanyakan mengenai syarat claim garansi, silahkan chat ke kami terlebih dahulu sebelum membeli",100,{},Baru,17,0,16,9,4.0,smile sparepart camera,Surabaya,"SiCepat REG, SiCepat BEST, SiCepat HALU, J&T REG, JNE REG, JNE YES",,https://s0.bukalapak.com/img/03226802451/large/data.png,https://www.bukalapak.com/p/kamera/sparepart-kamera/nprac-jual-lcd-camera-dslr-canon-eos-400d-rebel-xti-eos-kiss-digital-x
826,Jual power supply adapter adaptor untuk Camera DSLR Canon EOS 1500D Canon EOS 3000D Xennos 10Set,375000,"Specification:Condition: 100% New / Grade A+AC Input: 100 ~ 240V / 50~ 60Hz (worldwide use)Output: 7.4V - 2A / Power cable is includedConnecter Size:Color: blackwarranty : 1 to 1 exchange warranty for 6 months Contact us is easy, we offer 14 days of money back if your item has a wrong order, Save money and we provide technical support for customers with any questions or concerns",200,{'brand': 'Merk Lain'},Baru,48,0,2,2,5.0,Computer Parts store,Jakarta Pusat,"J&T REG, Ambil Sendiri, GO-SEND Same Day, GO-SEND Instant, JNE REG, JNE YES, TIKI Reg, TIKI ONS, Lion Parcel REGPACK, Lion Parcel ONEPACK, Paxel Same Day, Pos Next Day, Alfatrex REG Dikirim ke Alamat Pengiriman, Alfatrex REG Ambil di Minimarket, Alfatrex Next Day Dikirim ke Alamat Pengiriman, Alfatrex Next Day Ambil di Minimarket, SiCepat REG, SiCepat BEST, NINJA REG, NINJA FAST, Grab Instant, Grab Same Day, Pos Kilat Khusus"," Charger Kamera Canon, Kamera DLSR Canon EOS 600D, Charger kamera, ",https://s1.bukalapak.com/img/17071472611/large/Jual_power_supply_adapter_adaptor_untuk_Camera_DSLR_Canon_EO.jpg,https://www.bukalapak.com/p/kamera/charger/1x20604-jual-jual-power-supply-adapter-adaptor-untuk-camera-dslr-canon-eos-1500d-canon-eos-3000d-xennos-10set
827,Camera digital Canon,375000,Berfungsi normalfisik mulusBatre sehat,300,"{'body_color': 'hitam', 'brand': 'Canon', 'garansi': 'Tidak bergaransi', 'image_stabilization': 'Yes', 'megapixel': '10.0 - 20.0MP', 'memory_card_type': 'SD Card', 'optical_zoom': '2x - 7x', 'screen_size': '2"" - 3""', 'type': 'Pocket', 'video': 'Yes'}",Bekas,1,0,4,1,5.0,MODEM 4G Wifi Router murah,Tangerang,"J&T REG, GO-SEND Same Day, GO-SEND Instant, Grab Instant, Grab Same Day, Wahana Tarif Normal, JNE REG, SiCepat REG, SiCepat BEST, SiCepat HALU, TIKI Reg, Bayar di Tempat (COD)",,https://s4.bukalapak.com/img/46576659042/large/data.jpeg,https://www.bukalapak.com/p/kamera/kamera-digital/3kkrruv-jual-camera-digital-canon
828,Camera digital Canon,375000,Berfungsi normalfisik mulusBatre sehat,300,"{'body_color': 'hitam', 'brand': 'Canon', 'garansi': 'Tidak bergaransi', 'image_stabilization': 'Yes', 'megapixel': '10.0 - 20.0MP', 'memory_card_type': 'SD Card', 'optical_zoom': '2x - 7x', 'screen_size': '2"" - 3""', 'type': 'Pocket', 'video': 'Yes'}",Bekas,1,0,4,1,5.0,MODEM 4G Wifi Router murah,Tangerang,"J&T REG, GO-SEND Same Day, GO-SEND Instant, Grab Instant, Grab Same Day, Wahana Tarif Normal, JNE REG, SiCepat REG, SiCepat BEST, SiCepat HALU, TIKI Reg, Bayar di Tempat (COD)",,https://s4.bukalapak.com/img/46576659042/large/data.jpeg,https://www.bukalapak.com/p/kamera/kamera-digital/3kkrruv-jual-camera-digital-canon
829,KERNEL Lens Adapter - Lensa Canon FD FL to Pentax Q Camera Q10    FD- PQ,375000,KERNEL Lens Adapter - Lensa Canon FD FL to Pentax Q Camera Q10 / FD- PQReady stock,200,{},Baru,2,0,0,0,0.0,Carpediem,Jakarta Barat,"SiCepat REG, SiCepat BEST, SiCepat HALU, J&T REG, Lion Parcel REGPACK, NINJA REG, GO-SEND Same Day, GO-SEND Instant, Grab Instant, Grab Same Day, Rocket Delivery, JNE REG, TIKI Reg, Pos Kilat Khusus, JNE YES",,https://s1.bukalapak.com/img/10637828912/large/data.jpeg,https://www.bukalapak.com/p/kamera/converter-adapter/3a5sajm-jual-kernel-lens-adapter-lensa-canon-fd-fl-to-pentax-q-camera-q10-fd-pq
830,"Flash unit / Flash board
Camera Digital
Canon A2500",375000,"Flash unit / Flash boardCamera DigitalCanon A2500Menyediakan juga jenis part lainnya untuk camera digital, dslr, lensa, flashKami melayani service segala merk dan semua kerusakan.Melayani pengiriman luar kotaMelayani grosir dan ecerOrder banyak makin murahHarap teliti sebelum membeli, pastikan barang orderan anda sama sesuai gambar Barang tidak bergaransi dan tidak bisa direturSemua spareparts yang kami jual ORIGINAL",50,{},Baru,1,0,1,0,0.0,smile sparepart camera,Surabaya,"SiCepat REG, SiCepat BEST, SiCepat HALU, J&T REG, JNE REG, JNE YES",,https://s1.bukalapak.com/img/194874331/large/IMG_1452853320808_scaled.jpg,https://www.bukalapak.com/p/kamera/sparepart-kamera/su6vm-jual-flash-unit-flash-board-camera-digital-canon-a2500
831,"Flash unit / Flash board
Camera Digital
Canon A2500",375000,"Flash unit / Flash boardCamera DigitalCanon A2500Menyediakan juga jenis part lainnya untuk camera digital, dslr, lensa, flashKami melayani service segala merk dan semua kerusakan.Melayani pengiriman luar kotaMelayani grosir dan ecerOrder banyak makin murahHarap teliti sebelum membeli, pastikan barang orderan anda sama sesuai gambar Barang tidak bergaransi dan tidak bisa direturSemua spareparts yang kami jual ORIGINAL",50,{},Baru,1,0,1,0,0.0,smile sparepart camera,Surabaya,"SiCepat REG, SiCepat BEST, SiCepat HALU, J&T REG, JNE REG, JNE YES",,https://s1.bukalapak.com/img/194874331/large/IMG_1452853320808_scaled.jpg,https://www.bukalapak.com/p/kamera/sparepart-kamera/su6vm-jual-flash-unit-flash-board-camera-digital-canon-a2500
832,"Lcd camera digital canon ixus 115hs, elph 100hs, ixus 117",375000,"Lcd camera digitalcanon ixus 115hs, elph 100hs, ixus 117untuk penggantian lcd anda yg rusak karena pecah / bocorMenyediakan juga jenis part lainnya untuk camera digital, dslr, lensa, flashKami melayani service segala merk dan semua kerusakan.Melayani pengiriman luar kotaMelayani grosir dan ecerOrder banyak makin murahSemua part kami garansi 2hari sejak barang diterima, tdk berlaku jika kesalahan pemasangan/pecah/bocorSemua spareparts yang kami jual ORIGINAL",100,{},Baru,1,0,3,0,0.0,smile sparepart camera,Surabaya,"SiCepat REG, SiCepat BEST, SiCepat HALU, J&T REG, JNE REG, JNE YES",,https://s2.bukalapak.com/img/702532401/large/IMG_20151205_015721_scaled.jpg,https://www.bukalapak.com/p/kamera/sparepart-kamera/npsu0-jual-lcd-camera-digital-canon-ixus-115hs-elph-100hs-ixus-117
833,Jual power supply adaptor Digital Camera Canon EOS 2000D 4000D T7 T100 Kiss X80  X90,375000,"Specification:Condition: 100% New / Grade A+AC Input: 100 ~ 240V / 50~ 60Hz (worldwide use)Output: 7.4V - 2A / Power cable is includedConnecter Size:Color: blackwarranty : 1 to 1 exchange warranty for 6 months Contact us is easy, we offer 14 days of money back if your item has a wrong order, Save money and we provide technical support for customers with any questions or concerns",200,{'brand': ''},Baru,98,0,0,0,0.0,Computer Parts store,Jakarta Pusat,"J&T REG, Ambil Sendiri, GO-SEND Same Day, GO-SEND Instant, JNE REG, JNE YES, TIKI Reg, TIKI ONS, Lion Parcel REGPACK, Lion Parcel ONEPACK, Paxel Same Day, Pos Next Day, Alfatrex REG Dikirim ke Alamat Pengiriman, Alfatrex REG Ambil di Minimarket, Alfatrex Next Day Dikirim ke Alamat Pengiriman, Alfatrex Next Day Ambil di Minimarket, SiCepat REG, SiCepat BEST, NINJA REG, NINJA FAST, Grab Instant, Grab Same Day, Pos Kilat Khusus"," Charger Kamera Canon, Kamera DLSR Canon EOS 600D, Charger kamera, ",https://s4.bukalapak.com/img/95681449332/large/data.jpeg,https://www.bukalapak.com/p/kamera/charger/3gfzm2l-jual-jual-power-supply-adaptor-digital-camera-canon-eos-2000d-4000d-t7-t100-kiss-x80-x90
834,Jual power supply adaptor Digital Camera Canon EOS 2000D 4000D T7 T100 Kiss X80  X90,375000,"Specification:Condition: 100% New / Grade A+AC Input: 100 ~ 240V / 50~ 60Hz (worldwide use)Output: 7.4V - 2A / Power cable is includedConnecter Size:Color: blackwarranty : 1 to 1 exchange warranty for 6 months Contact us is easy, we offer 14 days of money back if your item has a wrong order, Save money and we provide technical support for customers with any questions or concerns",200,{'brand': ''},Baru,98,0,0,0,0.0,Computer Parts store,Jakarta Pusat,"J&T REG, Ambil Sendiri, GO-SEND Same Day, GO-SEND Instant, JNE REG, JNE YES, TIKI Reg, TIKI ONS, Lion Parcel REGPACK, Lion Parcel ONEPACK, Paxel Same Day, Pos Next Day, Alfatrex REG Dikirim ke Alamat Pengiriman, Alfatrex REG Ambil di Minimarket, Alfatrex Next Day Dikirim ke Alamat Pengiriman, Alfatrex Next Day Ambil di Minimarket, SiCepat REG, SiCepat BEST, NINJA REG, NINJA FAST, Grab Instant, Grab Same Day, Pos Kilat Khusus"," Charger Kamera Canon, Kamera DLSR Canon EOS 600D, Charger kamera, ",https://s4.bukalapak.com/img/95681449332/large/data.jpeg,https://www.bukalapak.com/p/kamera/charger/3gfzm2l-jual-jual-power-supply-adaptor-digital-camera-canon-eos-2000d-4000d-t7-t100-kiss-x80-x90
835,BATERAI CAMERA CANON G7X MARXII.G5X.G9X,375000,Compatible for :G7XG7X mark II G5XG9XG9X mark II,750,{'brand': 'Canon'},Baru,15,0,0,0,0.0,Putra elektonik,Jakarta Utara,"SiCepat REG, SiCepat BEST, J&T REG, JNE REG, JNE YES, TIKI Reg, TIKI ONS",,https://s1.bukalapak.com/img/6422034832/large/BATERAICANONNB13L_1_scaledjpg_scaled.jpg,https://www.bukalapak.com/p/kamera/baterai/fx0krs-jual-baterai-camera-canon-g7x-marxii-g5x-g9x
836,BATERAI CAMERA CANON G7X MARXII.G5X.G9X,375000,Compatible for :G7XG7X mark II G5XG9XG9X mark II,750,{'brand': 'Canon'},Baru,15,0,0,0,0.0,Putra elektonik,Jakarta Utara,"SiCepat REG, SiCepat BEST, J&T REG, JNE REG, JNE YES, TIKI Reg, TIKI ONS",,https://s1.bukalapak.com/img/6422034832/large/BATERAICANONNB13L_1_scaledjpg_scaled.jpg,https://www.bukalapak.com/p/kamera/baterai/fx0krs-jual-baterai-camera-canon-g7x-marxii-g5x-g9x
837,TERMURAH 160 LED Video Light for Camera DV Camcorder Canon Nikon Sony,373900,"Mohon Kerja Samanya Untuk ber ""Diskusi Produk"" sebelum anda pesan !!! Untuk memastikan ukuran, warna dan jumlah pesanan Anda tersedia..TURUN HARGA. Spesifikasi :Compatible Devices Panasonic D Series D16S, D28S, D54S)Sony FM Series (FM50, FM55H, FM500H,QM71D, QM91D)F Series (F550, F570, F960, F970), FV Series FV50, FV70, FV90) FH Series(FH50, FH60, FH70, FH90, FH100)Sony FP Series (FP50, FP70, FP90)And AA BatteryOthers Color Temperature: 5400K(3200K/filter) averageLED quantity: 160 piecesInput: DC 7.2V-8.4VPower: 9.6WIllumination : Distance Lux 1m 900 lux 2m 240 lux 3m 120 lux 4m 70 lux 5m 40 lux PackageFilter x3 (Soften Diffuser, Yellow Filter, Pink Filter)--------------------------Package ContentsBarang-barang yang Anda dapat dalam kotak produk:1 x 160 LED Video Light1 x Battery adapter ( wadah / tempat batere )3 x Filter1 x User ManualLED Video Light berfungsi untuk menerangi objek yang Anda rekam. Memiliki 1 diffuser dan 2 buah filter. Salah satu filter berfungsi untuk mengurangi color temperatur ke 3200K. Video light ini dapat digunakan untuk berbagai jenis kamera Canon, Nikon, dll.FeaturesBright LEDLED Video Light ini dilengkapi dengan 160 buah LED. Cahaya yang dihasilkan masing-masing LED ini sangat terang dan seimbang.Filter and Diffuser IncludedAnda juga mendapatkan 1 buah diffuser dan 2 buah filter. Salah satu filternya adalah filter kuning untuk menurunkan color temperature ke 3200K.CompatibilityDengan hot shoe Anda dapat menaruh video light ini ke berbagai macam kamera seperti kamera Canon, Nikon, Sony, dll.",400,"{'brand': 'Lainnya', 'type': 'Lainnya'}",Baru,50,0,0,0,0.0,Aishapay Olstore,Jakarta Pusat,"JNE REG, JNE YES",,https://s3.bukalapak.com/img/8097910545/large/aHR0cHM6Ly9lY3M3LnRva29wZWRpYS5uZXQvaW1nL2NhY2hlLzcwMC9wcm9k.jpg,https://www.bukalapak.com/p/kamera/perlengkapan-studio/12ioqej-jual-termurah-160-led-video-light-for-camera-dv-camcorder-canon-nikon-sony
838,TERMURAH 160 LED Video Light for Camera DV Camcorder Canon Nikon Sony,373900,"Mohon Kerja Samanya Untuk ber ""Diskusi Produk"" sebelum anda pesan !!! Untuk memastikan ukuran, warna dan jumlah pesanan Anda tersedia..TURUN HARGA. Spesifikasi :Compatible Devices Panasonic D Series D16S, D28S, D54S)Sony FM Series (FM50, FM55H, FM500H,QM71D, QM91D)F Series (F550, F570, F960, F970), FV Series FV50, FV70, FV90) FH Series(FH50, FH60, FH70, FH90, FH100)Sony FP Series (FP50, FP70, FP90)And AA BatteryOthers Color Temperature: 5400K(3200K/filter) averageLED quantity: 160 piecesInput: DC 7.2V-8.4VPower: 9.6WIllumination : Distance Lux 1m 900 lux 2m 240 lux 3m 120 lux 4m 70 lux 5m 40 lux PackageFilter x3 (Soften Diffuser, Yellow Filter, Pink Filter)--------------------------Package ContentsBarang-barang yang Anda dapat dalam kotak produk:1 x 160 LED Video Light1 x Battery adapter ( wadah / tempat batere )3 x Filter1 x User ManualLED Video Light berfungsi untuk menerangi objek yang Anda rekam. Memiliki 1 diffuser dan 2 buah filter. Salah satu filter berfungsi untuk mengurangi color temperatur ke 3200K. Video light ini dapat digunakan untuk berbagai jenis kamera Canon, Nikon, dll.FeaturesBright LEDLED Video Light ini dilengkapi dengan 160 buah LED. Cahaya yang dihasilkan masing-masing LED ini sangat terang dan seimbang.Filter and Diffuser IncludedAnda juga mendapatkan 1 buah diffuser dan 2 buah filter. Salah satu filternya adalah filter kuning untuk menurunkan color temperature ke 3200K.CompatibilityDengan hot shoe Anda dapat menaruh video light ini ke berbagai macam kamera seperti kamera Canon, Nikon, Sony, dll.",400,"{'brand': 'Lainnya', 'type': 'Lainnya'}",Baru,50,0,0,0,0.0,Aishapay Olstore,Jakarta Pusat,"JNE REG, JNE YES",,https://s3.bukalapak.com/img/8097910545/large/aHR0cHM6Ly9lY3M3LnRva29wZWRpYS5uZXQvaW1nL2NhY2hlLzcwMC9wcm9k.jpg,https://www.bukalapak.com/p/kamera/perlengkapan-studio/12ioqej-jual-termurah-160-led-video-light-for-camera-dv-camcorder-canon-nikon-sony
839,TERBATAS 160 LED Video Light for Camera DV Camcorder Canon Nikon Sony   HD 160 TAHAN LAMA,372000,"Spesifikasi :Compatible Devices Panasonic D Series (D08S, D16S, D28S, D54S)Sony FM Series (FM50, FM55H, FM500H,QM71D, QM91D)F Series (F550, F570, F960, F970), FV Series FV50, FV70, FV90) FH Series(FH50, FH60, FH70, FH90, FH100)Sony FP Series (FP50, FP70, FP90)And AA BatteryOthers Color Temperature: 5400K(3200K/filter) averageLED quantity: 160 piecesInput: DC 7.2V-8.4VPower: 9.6WIllumination : Distance Lux 1m 900 lux 2m 240 lux 3m 120 lux 4m 70 lux 5m 40 lux PackageFilter x3 (Soften Diffuser, Yellow Filter, Pink Filter)--------------------------Package ContentsBarang-barang yang Anda dapat dalam kotak produk:1 x 160 LED Video Light1 x Battery adapter ( wadah / tempat batere )3 x Filter1 x User ManualLED Video Light berfungsi untuk menerangi objek yang Anda rekam. Memiliki 1 diffuser dan 2 buah filter. Salah satu filter berfungsi untuk mengurangi color temperatur ke 3200K. Video light ini dapat digunakan untuk berbagai jenis kamera Canon, Nikon, dll.FeaturesBright LEDLED Video Light ini dilengkapi dengan 160 buah LED. Cahaya yang dihasilkan masing-masing LED ini sangat terang dan seimbang.Filter and Diffuser IncludedAnda juga mendapatkan 1 buah diffuser dan 2 buah filter. Salah satu filternya adalah filter kuning untuk menurunkan color temperature ke 3200K.CompatibilityDengan hot shoe Anda dapat menaruh video light ini ke berbagai macam kamera seperti kamera Canon, Nikon, Sony, dll. ########Baca Deskripsi Sebelum ORDER!Produk 99% READY STOCKSilahkan Klik BELI LANGSUNG, untuk tanya type atau harga boleh chat kami.Operasional Jam KerjaSenin  Jumat : 10:00  17:30Sabtu : 10:00  16:00Minggu &amp; Tanggal Merah : LIBURBarang dikirim dihari yang sama jika order sebelum jam 15:00Jika diatas jam tersebut maka akan dikirim dihari berikutnya.No. Resi akan diupdate paling cepat dihari besoknya dari hari pengiriman.#######",400,{},Baru,30,0,0,0,0.0,Andy Santoso ROOM,Jakarta Timur,"JNE REG, Wahana Tarif Normal",,https://s4.bukalapak.com/img/9675859669/large/1img20190402_121658_deo_light_for_camera_dv_camcorder_cano_1.jpg,https://www.bukalapak.com/p/kamera/aksesoris-kamera/aksesoris-lainnya-896/1my42wu-jual-terbatas-160-led-video-light-for-camera-dv-camcorder-canon-nikon-sony-hd-160-tahan-lama
